movie_odid,display_name,chart_type,chart_date,ranked,rank,previous_rank,revenue,estimated,tickets,theaters,total_revenue,total_tickets,days_in_release
139970100,La siciliana ribelle,Daily,2010-09-06,1,103,0,268,0,34,2,23942,3034,32
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2011-11-18,1,1,0,71642526,0,9034366,4061,71642526,9034366,1
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2011-11-19,1,1,1,40029203,0,5047819,4061,111671729,14082185,2
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2011-11-20,1,1,1,26450532,0,3335502,4061,138122261,17417687,3
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2011-11-21,1,1,1,9853481,0,1242558,4061,147975742,18660245,4
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2011-11-22,1,1,1,11002420,0,1387443,4061,158978162,20047688,5
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2011-11-23,1,1,1,12437564,0,1568419,4061,171415726,21616107,6
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2011-11-24,1,1,1,7732709,0,975121,4061,179148435,22591228,7
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2011-11-25,1,1,1,16689211,0,2104566,4066,195837646,24695794,8
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2011-11-26,1,1,1,16363978,0,2063553,4066,212201624,26759347,9
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2011-11-27,1,1,1,8630385,0,1088321,4066,220832009,27847668,10
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2011-11-28,1,1,1,2525769,0,318508,4066,223357778,28166176,11
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2011-11-29,1,1,1,2642924,0,333282,4066,226000702,28499458,12
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2011-11-30,1,1,1,2151124,0,271264,4066,228151826,28770722,13
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2011-12-01,1,1,1,2239118,0,282360,4066,230390944,29053082,14
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2011-12-02,1,1,1,5452139,0,687533,4046,235843083,29740616,15
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2011-12-03,1,1,1,7080431,0,892866,4046,242923514,30633482,16
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2011-12-04,1,1,1,4002895,0,504779,4046,246926409,31138261,17
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2011-12-05,1,1,1,1147289,0,144677,4046,248073698,31282938,18
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2011-12-06,1,1,1,1315111,0,165840,4046,249388809,31448778,19
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2011-12-07,1,1,1,1069091,0,134816,4046,250457900,31583594,20
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2011-12-08,1,1,1,1125367,0,141913,4046,251583267,31725507,21
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2011-12-09,1,3,1,2456195,0,309735,3604,254039462,32035241,22
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2011-12-10,1,3,3,3398193,0,428524,3604,257437655,32463765,23
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2011-12-11,1,5,3,1965014,0,247795,3604,259402669,32711560,24
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2011-12-12,1,3,5,649222,0,81869,3604,260051891,32793429,25
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2011-12-13,1,3,3,748250,0,94357,3604,260800141,32887786,26
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2011-12-14,1,3,3,651265,0,82127,3604,261451406,32969912,27
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2011-12-15,1,3,3,678675,0,85583,3604,262130081,33055496,28
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2011-12-16,1,6,3,1278315,0,161200,2958,263408396,33216696,29
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2011-12-17,1,6,6,1714274,0,216176,2958,265122670,33432871,30
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2011-12-18,1,6,6,1205304,0,151993,2958,266327974,33584864,31
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2011-12-19,1,6,6,651427,0,82147,2958,266979401,33667011,32
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2011-12-20,1,8,6,697955,0,88015,2958,267677356,33755026,33
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2011-12-21,1,10,8,515186,0,64967,1822,268192542,33819993,34
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2011-12-22,1,10,10,609359,0,76842,1822,268801901,33896835,35
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2011-12-23,1,11,10,671876,0,84726,1603,269473777,33981561,36
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2011-12-24,1,14,11,282370,0,35608,1603,269756147,34017169,37
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2011-12-25,1,16,14,512060,0,64573,1411,270268207,34081741,38
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2011-12-26,1,14,16,914635,0,115339,1411,271182842,34197080,39
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2011-12-27,1,13,14,771203,0,97251,1411,271954045,34294331,40
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2011-12-28,1,12,13,753282,0,94991,1411,272707327,34389322,41
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2011-12-29,1,12,12,762469,0,96150,1411,273469796,34485472,42
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2011-12-30,1,12,12,866680,0,109291,1411,274336476,34594764,43
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2011-12-31,1,14,12,505478,0,63742,1411,274841954,34658506,44
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2012-01-01,1,15,14,688784,0,86858,1411,275530738,34745364,45
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2012-01-02,1,14,15,594738,0,74998,1411,276125476,34820363,46
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2012-01-03,0,13,14,299396,0,37755,1411,276424872,34858118,47
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2012-01-04,1,12,13,250362,0,31572,1411,276675234,34889689,48
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2012-01-05,1,11,12,268404,0,33847,1411,276943638,34923536,49
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2012-01-06,0,13,11,437622,0,55186,1058,277381260,34978721,50
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2012-01-07,0,14,13,665577,0,83932,1058,278046837,35062653,51
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2012-01-08,0,14,14,368896,0,46519,1058,278415733,35109172,52
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2012-01-09,0,14,14,108121,0,13634,1058,278523854,35122806,53
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2012-01-10,0,15,14,125923,0,15879,1058,278649777,35138686,54
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2012-01-11,0,15,15,112652,0,14206,1058,278762429,35152891,55
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2012-01-12,0,15,15,107256,0,13525,1058,278869685,35166417,56
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2012-01-13,0,18,15,201910,0,25462,708,279071595,35191878,57
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2012-01-14,0,18,18,328064,0,41370,708,279399659,35233248,58
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2012-01-15,0,18,18,239340,0,30182,708,279638999,35263430,59
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2012-01-16,0,19,18,156164,0,19693,708,279795163,35283123,60
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2012-01-17,0,18,19,51589,0,6506,708,279846752,35289628,61
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2012-01-18,0,18,18,50512,0,6370,708,279897264,35295998,62
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2012-01-19,0,17,18,56475,0,7122,708,279953739,35303120,63
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2012-01-20,0,21,17,83654,0,10549,370,280037393,35313669,64
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2012-01-21,0,22,21,148794,0,18763,370,280186187,35332432,65
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2012-01-22,0,22,22,76270,0,9618,370,280262457,35342050,66
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2012-01-23,0,22,22,25981,0,3276,370,280288438,35345326,67
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2012-01-24,0,21,22,26823,0,3382,370,280315261,35348709,68
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2012-01-25,0,21,21,27293,0,3442,370,280342554,35352151,69
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2012-01-26,0,21,21,28870,0,3641,370,280371424,35355791,70
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2012-01-27,0,28,21,46488,0,5862,191,280417912,35361653,71
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2012-01-28,0,27,28,75748,0,9552,191,280493660,35371206,72
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2012-01-29,0,28,27,42475,0,5356,191,280536135,35376562,73
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2012-01-30,0,27,28,13580,0,1712,191,280549715,35378274,74
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2012-01-31,0,28,27,15619,0,1970,191,280565334,35380244,75
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2012-02-01,0,27,28,14808,0,1867,191,280580142,35382111,76
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2012-02-02,0,27,27,16568,0,2089,191,280596710,35384201,77
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2012-02-03,0,23,27,83714,0,10557,296,280680424,35394757,78
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2012-02-04,0,23,23,137341,0,17319,296,280817765,35412076,79
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2012-02-05,0,25,23,58700,0,7402,296,280876465,35419479,80
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2012-02-06,0,24,25,27234,0,3434,296,280903699,35422913,81
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2012-02-07,0,24,24,31367,0,3955,296,280935066,35426868,82
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2012-02-08,0,24,24,26476,0,3339,296,280961542,35430207,83
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2012-02-09,0,24,24,28347,0,3575,296,280989889,35433782,84
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2012-02-10,0,28,24,52820,0,6661,230,281042709,35440442,85
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2012-02-11,0,31,28,74489,0,9393,230,281117198,35449836,86
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2012-02-12,0,31,31,40974,0,5167,230,281158172,35455003,87
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2012-02-13,0,28,31,11958,0,1508,230,281170130,35456511,88
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2012-02-14,0,27,28,20578,0,2595,230,281190708,35459106,89
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2012-02-15,0,30,27,10285,0,1297,230,281200993,35460403,90
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2012-02-16,0,28,30,12352,0,1558,230,281213345,35461960,91
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2012-02-17,0,36,28,15116,0,1906,148,281228461,35463866,92
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2012-02-18,0,36,36,22896,0,2887,148,281251357,35466754,93
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2012-02-19,0,36,36,16306,0,2056,148,281267663,35468810,94
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2012-02-20,0,36,36,8328,0,1050,148,281275991,35469860,95
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2012-02-21,0,35,36,3977,0,502,148,281279968,35470362,96
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2012-02-22,0,35,35,3252,0,410,148,281283220,35470772,97
139980100,"The Twilight Saga: Breaking Dawn, Part 1",Daily,2012-02-23,0,34,35,3913,0,493,148,281287133,35471265,98
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2012-11-16,1,1,0,71167839,0,8907114,4070,71167839,8907114,1
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2012-11-17,1,1,1,41443147,0,5226122,4070,112610986,14200629,3
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2012-11-18,1,1,1,28456648,0,3588480,4070,141067634,17789109,4
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2012-11-19,1,1,1,10090710,0,1272473,4070,151158344,19061582,5
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2012-11-20,1,1,1,11772338,0,1484532,4070,162930682,20546114,6
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2012-11-21,1,1,1,12779287,0,1611512,4070,175709969,22157626,7
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2012-11-22,1,1,1,8014701,0,1010681,4070,183724670,23168307,8
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2012-11-23,1,1,1,17546033,0,2212615,4070,201270703,25380922,9
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2012-11-24,1,1,1,17016976,0,2145899,4070,218287679,27526821,10
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2012-11-25,1,1,1,9078439,0,1144822,4070,227366118,28671643,11
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2012-11-26,1,1,1,2553058,0,321949,4070,229919176,28993592,12
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2012-11-27,1,1,1,2721622,0,343206,4070,232640798,29336798,13
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2012-11-28,1,1,1,2384280,0,300666,4070,235025078,29637464,14
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2012-11-29,1,1,1,2157426,0,272059,4070,237182504,29909523,15
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2012-11-30,1,1,1,5500983,0,693693,4008,242683487,30603216,16
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2012-12-01,1,2,1,7525548,0,948997,4008,250209035,31552213,17
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2012-12-02,1,1,2,4389831,0,553573,4008,254598866,32105786,18
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2012-12-03,1,1,1,1214476,0,153150,4008,255813342,32258936,19
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2012-12-04,1,2,1,1442037,0,181846,4008,257255379,32440782,20
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2012-12-05,1,3,2,1137336,0,143422,4008,258392715,32584204,21
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2012-12-06,1,2,3,1142049,0,144016,4008,259534764,32728220,22
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2012-12-07,1,2,2,2833704,0,357340,3646,262368468,33085560,23
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2012-12-08,1,4,2,3969977,0,500628,3646,266338445,33586188,24
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2012-12-09,1,4,4,2352584,0,296669,3646,268691029,33882857,25
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2012-12-10,1,3,4,712174,0,89808,3646,269403203,33972665,26
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2012-12-11,1,4,3,856928,0,108062,3646,270260131,34080727,27
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2012-12-12,1,4,4,712401,0,89836,3646,270972532,34170563,28
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2012-12-13,1,4,4,717537,0,90484,3646,271690069,34261047,29
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2012-12-14,1,5,4,1484807,0,187239,3042,273174876,34448286,30
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2012-12-15,1,7,5,2256236,0,284519,3042,275431112,34732805,31
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2012-12-16,1,6,7,1395031,0,175918,3042,276826143,34908723,32
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2012-12-17,1,5,6,523728,0,66044,3042,277349871,34974767,33
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2012-12-18,1,6,5,608154,0,76690,3042,277958025,35051457,34
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2012-12-19,1,8,6,494274,0,62330,3042,278452299,35113787,35
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2012-12-20,1,8,8,553435,0,69790,3042,279005734,35183577,36
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2012-12-21,1,11,8,761511,0,96029,1183,279767245,35279606,37
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2012-12-22,1,10,11,1009828,0,127343,1183,280777073,35406949,38
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2012-12-23,1,10,10,855616,0,107896,1183,281632689,35514845,39
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2012-12-24,1,13,10,346262,0,43665,1183,281978951,35558510,40
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2012-12-25,1,15,13,461249,0,58165,1183,282440200,35616675,41
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2012-12-26,1,15,15,583553,0,73588,1183,283023753,35690263,42
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2012-12-27,1,15,15,656023,0,82727,1183,283679776,35772990,43
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2012-12-28,1,14,15,776327,0,99785,1191,284456103,35872775,44
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2012-12-29,1,15,14,858047,0,110289,1191,285314150,35983064,45
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2012-12-30,1,15,15,724915,0,93177,1191,286039065,36076241,46
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2012-12-31,1,16,15,383828,0,49335,1191,286422893,36125576,47
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-01-01,1,16,16,604980,0,77761,1191,287027873,36203337,48
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-01-02,1,14,16,377388,0,48507,1191,287405261,36251844,49
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-01-03,1,14,14,351025,0,45119,1191,287756286,36296963,50
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-01-04,1,18,14,450531,0,57909,825,288206817,36354872,51
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-01-05,1,18,18,603679,0,77594,825,288810496,36432466,52
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-01-06,1,20,18,322860,0,41499,825,289133356,36473965,53
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-01-07,1,19,20,102106,0,13124,825,289235462,36487089,54
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-01-08,1,19,19,106604,0,13702,825,289342066,36500791,55
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-01-09,1,19,19,92914,0,11943,825,289434980,36512734,56
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-01-10,1,19,19,94598,0,12159,825,289529578,36524893,57
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-01-11,0,20,19,175500,0,22558,542,289705078,36547451,58
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-01-12,0,21,20,298159,0,38324,542,290003237,36585775,59
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-01-13,0,21,21,174472,0,22426,542,290177709,36608201,60
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-01-14,1,21,21,48339,0,6213,542,290226048,36614414,61
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-01-15,1,21,21,55126,0,7086,542,290281174,36621500,62
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-01-16,1,21,21,49094,0,6310,542,290330268,36627810,63
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-01-17,1,21,21,49755,0,6395,542,290380023,36634205,64
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-01-18,0,25,21,85026,0,10929,306,290465049,36645134,65
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-01-19,0,26,25,146459,0,18825,306,290611508,36663959,66
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-01-20,0,26,26,102287,0,13147,306,290713795,36677106,67
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-01-21,0,25,26,69217,0,8897,306,290783012,36686003,68
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-01-22,0,26,25,25243,0,3245,306,290808255,36689248,69
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-01-23,0,25,26,22359,0,2874,306,290830614,36692122,70
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-01-24,0,25,25,24341,0,3129,306,290854955,36695251,71
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-01-25,0,29,25,51897,0,6671,216,290906852,36701922,72
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-01-26,0,28,29,105831,0,13603,216,291012683,36715525,73
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-01-27,0,28,28,63006,0,8098,216,291075689,36723623,74
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-01-28,0,27,28,17970,0,2310,216,291093659,36725933,75
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-01-29,0,28,27,16915,0,2174,216,291110574,36728107,76
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-01-30,0,26,28,16221,0,2085,216,291126795,36730192,77
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-01-31,0,27,26,18295,0,2352,216,291145090,36732544,78
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-02-01,0,31,27,41298,0,5308,189,291186388,36737852,79
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-02-02,0,31,31,69495,0,8933,189,291255883,36746785,80
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-02-03,0,31,31,25895,0,3328,189,291281778,36750113,81
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-02-04,0,31,31,11647,0,1497,189,291293425,36751610,82
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-02-05,0,31,31,12568,0,1615,189,291305993,36753225,83
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-02-06,0,32,31,11203,0,1440,189,291317196,36754665,84
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-02-07,0,31,32,12272,0,1577,189,291329468,36756242,85
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-02-08,0,35,31,24745,0,3181,160,291354213,36759423,86
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-02-09,0,32,35,48652,0,6253,160,291402865,36765676,87
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-02-10,0,35,32,26408,0,3394,160,291429273,36769070,88
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-02-11,0,32,35,8591,0,1104,160,291437864,36770174,89
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-02-12,0,36,32,7586,0,975,160,291445450,36771149,90
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-02-13,0,33,36,7147,0,919,160,291452597,36772068,91
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-02-14,0,26,33,40909,0,5258,254,291493506,36777326,92
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-02-15,0,25,26,69171,0,8891,254,291562677,36786217,93
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-02-16,0,24,25,119061,0,15303,254,291681738,36801520,94
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-02-17,0,23,24,97481,0,12530,254,291779219,36814050,95
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-02-18,0,23,23,59585,0,7659,254,291838804,36821709,96
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-02-19,0,24,23,25602,0,3291,254,291864406,36825000,97
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-02-20,0,25,24,22709,0,2919,254,291887115,36827919,98
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-02-21,0,24,25,23316,0,2997,254,291910431,36830916,99
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-02-22,0,25,24,56725,0,7291,223,291967156,36838207,100
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-02-23,0,26,25,97418,0,12522,223,292064574,36850729,101
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-02-24,0,26,26,58647,0,7538,223,292123221,36858267,102
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-02-25,0,26,26,15247,0,1960,223,292138468,36860227,103
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-02-26,0,28,26,15432,0,1984,223,292153900,36862211,104
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-02-27,0,27,28,15418,0,1982,223,292169318,36864193,105
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-02-28,0,27,27,15610,0,2006,223,292184928,36866199,106
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-03-01,0,30,27,34378,0,4419,180,292219306,36870618,107
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-03-02,0,30,30,50700,0,6517,180,292270006,36877135,108
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-03-03,0,31,30,28917,0,3717,180,292298923,36880852,109
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-03-04,0,32,31,6904,0,887,180,292305827,36881739,110
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-03-05,0,34,32,6425,0,826,180,292312252,36882565,111
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-03-06,0,33,34,6092,0,783,180,292318344,36883348,112
139990100,"The Twilight Saga: Breaking Dawn, Part 2",Daily,2013-03-07,0,33,33,6393,0,822,180,292324737,36884170,113
140040100,Catfish,Daily,2010-09-17,0,22,0,87032,0,11031,12,87032,11031,1
