movie_odid,display_name,chart_date,est_revenue,total_est_revenue
181330100,Penguins of Madagascar,2017-05-07,2544,9114450
181330100,Penguins of Madagascar,2017-05-14,2489,9116939
181330100,Penguins of Madagascar,2017-05-21,2217,9119156
181330100,Penguins of Madagascar,2017-05-28,2103,9121259
181330100,Penguins of Madagascar,2017-06-04,2207,9123466
181330100,Penguins of Madagascar,2017-06-11,2604,9126070
181330100,Penguins of Madagascar,2017-06-18,2482,9128552
181330100,Penguins of Madagascar,2017-06-25,2052,9130604
181330100,Penguins of Madagascar,2017-07-02,3042,9133646
181330100,Penguins of Madagascar,2017-07-09,2576,9136222
181330100,Penguins of Madagascar,2017-07-16,3835,9140057
181330100,Penguins of Madagascar,2017-07-23,3382,9143439
181330100,Penguins of Madagascar,2017-07-30,3095,9146534
181330100,Penguins of Madagascar,2017-08-06,2346,9148880
181330100,Penguins of Madagascar,2017-08-13,2575,9151455
181330100,Penguins of Madagascar,2017-08-20,2120,9153575
181330100,Penguins of Madagascar,2017-08-27,3357,9156932
181330100,Penguins of Madagascar,2017-09-03,2852,9159784
181330100,Penguins of Madagascar,2017-09-10,4038,9163822
181330100,Penguins of Madagascar,2017-09-17,2933,9166755
181330100,Penguins of Madagascar,2017-09-24,2780,9169535
181330100,Penguins of Madagascar,2017-10-01,1659,9171194
181330100,Penguins of Madagascar,2017-10-08,2694,9173888
181330100,Penguins of Madagascar,2017-10-15,2071,9175959
181330100,Penguins of Madagascar,2017-10-22,1632,9177591
181330100,Penguins of Madagascar,2017-10-29,1825,9179416
181330100,Penguins of Madagascar,2017-11-05,1229,9180645
181330100,Penguins of Madagascar,2017-11-12,1583,9182228
181330100,Penguins of Madagascar,2017-11-19,2386,9184614
181330100,Penguins of Madagascar,2017-11-26,2347,9186961
181330100,Penguins of Madagascar,2017-12-03,3723,9190684
181330100,Penguins of Madagascar,2017-12-10,4372,9195056
181330100,Penguins of Madagascar,2017-12-17,5012,9200068
181330100,Penguins of Madagascar,2017-12-24,4071,9204139
181330100,Penguins of Madagascar,2017-12-31,2403,9206542
181330100,Penguins of Madagascar,2018-01-07,2170,9208712
181330100,Penguins of Madagascar,2018-01-14,1387,9210099
181330100,Penguins of Madagascar,2018-01-21,1718,9211817
181330100,Penguins of Madagascar,2018-01-28,2055,9213872
180630100,Minions,2015-12-13,19870187,19870187
180630100,Minions,2015-12-20,9251255,29121442
180630100,Minions,2015-12-27,8007576,37129018
180630100,Minions,2016-01-03,1736952,38865970
180630100,Minions,2016-01-10,692665,39558635
180630100,Minions,2016-01-17,413002,39971637
180630100,Minions,2016-01-24,373637,40345274
180630100,Minions,2016-01-31,503603,40848877
180630100,Minions,2016-02-07,230242,41079119
180630100,Minions,2016-02-14,498513,41577632
180630100,Minions,2016-02-21,371681,41949313
180630100,Minions,2016-02-28,172311,42121624
180630100,Minions,2016-03-06,149302,42270926
180630100,Minions,2016-03-13,226115,42497041
180630100,Minions,2016-03-20,248213,42745254
180630100,Minions,2016-03-27,349361,43094615
180630100,Minions,2016-04-03,172459,43267074
180630100,Minions,2016-04-10,81801,43348875
180630100,Minions,2016-04-17,53968,43402843
180630100,Minions,2016-04-24,93442,43496285
180630100,Minions,2016-05-01,76244,43572529
180630100,Minions,2016-05-08,103251,43675780
180630100,Minions,2016-05-15,44169,43719949
180630100,Minions,2016-05-22,68595,43788544
180630100,Minions,2016-05-29,58274,43846818
180630100,Minions,2016-06-05,92854,43939672
180630100,Minions,2016-06-12,51099,43990771
180630100,Minions,2016-06-19,70066,44060837
180630100,Minions,2016-06-26,71618,44132455
180630100,Minions,2016-07-03,80734,44213189
180630100,Minions,2016-07-10,100615,44313804
180630100,Minions,2016-07-17,263250,44577054
180630100,Minions,2016-07-24,63288,44640342
180630100,Minions,2016-07-31,80586,44720928
180630100,Minions,2016-08-07,64894,44785822
180630100,Minions,2016-08-14,56480,44842302
180630100,Minions,2016-08-21,47500,44889802
180630100,Minions,2016-08-28,42806,44932608
180630100,Minions,2016-09-04,41930,44974538
180630100,Minions,2016-09-11,35280,45009818
180630100,Minions,2016-09-18,33814,45043632
180630100,Minions,2016-09-25,31786,45075418
180630100,Minions,2016-10-02,19273,45094691
180630100,Minions,2016-10-09,18148,45112839
180630100,Minions,2016-10-16,21025,45133864
180630100,Minions,2016-10-23,18180,45152044
180630100,Minions,2016-10-30,21710,45173754
180630100,Minions,2016-11-06,27293,45201047
180630100,Minions,2016-11-13,33998,45235045
180630100,Minions,2016-11-20,55470,45290515
180630100,Minions,2016-11-27,215603,45506118
180630100,Minions,2016-12-04,110609,45616727
180630100,Minions,2016-12-11,73497,45690224
180630100,Minions,2016-12-18,58433,45748657
180630100,Minions,2016-12-25,50391,45799048
180630100,Minions,2017-01-01,41366,45840414
180630100,Minions,2017-01-08,36125,45876539
180630100,Minions,2017-01-15,33631,45910170
180630100,Minions,2017-01-22,31950,45942120
180630100,Minions,2017-01-29,31430,45973550
180630100,Minions,2017-02-05,47617,46021167
180630100,Minions,2017-02-12,41482,46062649
180630100,Minions,2017-02-19,37339,46099988
180630100,Minions,2017-02-26,39015,46139003
180630100,Minions,2017-03-05,39994,46178997
180630100,Minions,2017-03-12,43434,46222431
180630100,Minions,2017-03-19,38788,46261219
180630100,Minions,2017-03-26,41204,46302423
180630100,Minions,2017-04-02,35769,46338192
180630100,Minions,2017-04-09,40793,46378985
180630100,Minions,2017-04-16,39340,46418325
180630100,Minions,2017-04-23,22647,46440972
180630100,Minions,2017-04-30,21879,46462851
180630100,Minions,2017-05-07,21476,46484327
180630100,Minions,2017-05-14,19826,46504153
180630100,Minions,2017-05-21,23800,46527953
180630100,Minions,2017-05-28,34600,46562553
180630100,Minions,2017-06-04,39295,46601848
180630100,Minions,2017-06-11,40718,46642566
180630100,Minions,2017-06-18,39984,46682550
180630100,Minions,2017-06-25,46773,46729323
180630100,Minions,2017-07-02,43023,46772346
180630100,Minions,2017-07-09,39122,46811468
180630100,Minions,2017-07-16,30372,46841840
180630100,Minions,2017-07-23,65902,46907742
180630100,Minions,2017-07-30,33160,46940902
180630100,Minions,2017-08-06,60761,47001663
180630100,Minions,2017-08-13,48296,47049959
180630100,Minions,2017-08-20,46725,47096684
180630100,Minions,2017-08-27,43319,47140003
180630100,Minions,2017-09-03,33464,47173467
180630100,Minions,2017-09-10,39769,47213236
180630100,Minions,2017-09-17,35291,47248527
180630100,Minions,2017-09-24,30881,47279408
180630100,Minions,2017-10-01,21170,47300578
180630100,Minions,2017-10-08,17164,47317742
180630100,Minions,2017-10-15,14701,47332443
180630100,Minions,2017-10-22,19569,47352012
180630100,Minions,2017-10-29,36295,47388307
180630100,Minions,2017-11-05,23218,47411525
180630100,Minions,2017-11-12,33648,47445173
180630100,Minions,2017-11-19,30900,47476073
180630100,Minions,2017-11-26,48951,47525024
180630100,Minions,2017-12-03,85808,47610832
180630100,Minions,2017-12-10,81724,47692556
180630100,Minions,2017-12-17,82394,47774950
180630100,Minions,2017-12-24,72451,47847401
180630100,Minions,2017-12-31,30748,47878149
180630100,Minions,2018-01-07,18064,47896213
180630100,Minions,2018-01-14,18849,47915062
180630100,Minions,2018-01-21,18977,47934039
180630100,Minions,2018-01-28,14634,47948673
