movie_odid,display_name,chart_type,territory,chart_date,release,rank,previous_rank,revenue,currency,local_revenue,tickets,theaters,total_revenue,total_local_revenue,total_tickets,days_in_release
180630100,Minions,Weekend,Israel,2015-09-18,Minions,5,0,27165,ILS,106003,0,27,5446256,21252380,0,81
180630100,Minions,Weekend,Israel,2015-09-25,Minions,4,5,21584,ILS,85019,0,25,5476788,21573068,0,88
180630100,Minions,Weekend,Israel,2015-10-02,Minions,3,4,44502,ILS,174590,0,28,5569716,21851110,0,95
180630100,Minions,Weekend,Israel,2015-10-09,Minions,10,3,8380,ILS,32078,0,21,5587802,21389547,0,102
180630100,Minions,Weekend,Israel,2015-10-16,Minions,10,10,6125,ILS,23464,0,16,5595422,21435502,0,109
180630100,Minions,Weekend,Israel,2015-10-23,Minions,11,10,11231,ILS,43732,0,17,5607189,21833833,0,116
180630100,Minions,Weekend,Israel,2015-10-30,Minions,12,11,6669,ILS,25754,0,17,5615361,21685401,0,123
180630100,Minions,Weekend,Israel,2015-11-06,Minions,10,12,5854,ILS,22968,0,10,5621993,22057890,0,130
180630100,Minions,Weekend,Israel,2015-11-13,Minions,11,10,3939,ILS,15312,0,10,5626201,21870731,0,137
180630100,Minions,Weekend,Israel,2015-11-20,Minions,11,11,2253,ILS,8747,0,7,5628505,21852108,0,144
180630100,Minions,Weekend,Israel,2015-11-27,Minions,13,11,1175,ILS,4563,0,5,5630380,21863329,0,151
180630100,Minions,Weekend,Israel,2015-12-04,Minions,14,13,206,ILS,786,0,1,5630586,21480686,0,158
180630100,Minions,Weekend,Israel,2015-12-11,Minions,14,14,683,ILS,2630,0,1,5631733,21686677,0,165
180630100,Minions,Weekend,Italy,2015-08-28,Minions,1,0,8002777,EUR,7163286,0,521,8002777,7163286,0,4
180630100,Minions,Weekend,Italy,2015-09-04,Minions,1,1,5384656,EUR,4843498,0,543,17153813,15429855,0,11
180630100,Minions,Weekend,Italy,2015-09-11,Minions,1,1,3025144,EUR,2668177,0,522,22404159,19760468,0,18
180630100,Minions,Weekend,Italy,2015-09-18,Minions,2,1,1147458,EUR,1010222,150394,389,24208394,21313070,0,25
180630100,Minions,Weekend,Italy,2015-09-25,Minions,3,2,770560,EUR,688495,0,303,24894815,22243517,0,32
180630100,Minions,Weekend,Italy,2015-10-02,Minions,6,3,548850,EUR,486720,0,254,25776381,22858495,0,39
180630100,Minions,Weekend,Italy,2015-10-09,Minions,9,6,231797,EUR,203981,0,0,26281069,23127341,0,46
180630100,Minions,Weekend,Italy,2015-10-16,Minions,15,9,80078,EUR,70493,0,84,26175760,23042522,0,53
180630100,Minions,Weekend,Italy,2015-10-23,Minions,21,15,21085,EUR,19141,0,52,26246181,23826283,0,60
180630100,Minions,Weekend,Italy,2015-10-30,Minions,29,21,5900,EUR,5343,0,13,26253721,23775370,0,67
180630100,Minions,Weekend,Italy,2015-11-06,Minions,31,29,6332,EUR,5893,0,10,26260358,24437889,0,74
180630100,Minions,Weekend,Italy,2015-11-13,Minions,27,31,5991,EUR,5588,1292,7,26207852,24444064,0,81
180630100,Minions,Weekend,Italy,2015-11-20,Minions,29,27,3534,EUR,3315,795,4,26211386,24588901,0,88
180630100,Minions,Weekend,Italy,2015-11-27,Minions,41,29,712,EUR,672,132,1,26212098,24738978,0,95
180630100,Minions,Weekend,Italy,2015-12-04,Minions,40,41,1317,EUR,1210,225,4,26213868,24085302,0,102
180630100,Minions,Weekend,Italy,2015-12-11,Minions,35,40,2154,EUR,1958,499,7,26217176,23828791,0,109
180630100,Minions,Weekend,Italy,2015-12-25,Minions,34,0,162,EUR,148,25,1,26218572,23932313,0,123
180630100,Minions,Weekend,Italy,2016-01-01,Minions,32,34,78,EUR,72,12,1,26218730,24144828,0,130
180630100,Minions,Weekend,Italy,2016-01-15,Minions,38,0,196,EUR,179,36,1,26218926,23914282,0,144
180630100,Minions,Weekend,Italy,2016-01-22,Minions,44,38,388,EUR,359,97,1,26219556,24245223,0,151
180630100,Minions,Weekend,Italy,2016-01-29,Minions,42,44,177,EUR,163,54,1,26219976,24206282,0,158
180630100,Minions,Weekend,Italy,2016-02-19,Minions,58,0,32,EUR,29,8,1,26220498,23564362,0,179
180630100,Minions,Weekend,Japan,2015-07-31,Minions,2,0,4398178,JPY,545110181,449055,619,5948811,737295635,0,3
180630100,Minions,Weekend,Japan,2015-08-07,Minions,3,2,2951847,JPY,366826027,0,615,15722899,1953884659,0,10
180630100,Minions,Weekend,Japan,2015-08-14,Minions,2,3,3302340,JPY,410381792,0,485,26470362,3289471886,0,17
180630100,Minions,Weekend,Japan,2015-08-21,Minions,3,2,1949152,JPY,238010951,0,480,32414481,3958132275,0,24
180630100,Minions,Weekend,Japan,2015-08-28,Minions,4,3,1784857,JPY,216538851,0,391,37144860,4506414415,0,31
180630100,Minions,Weekend,Japan,2015-09-04,Minions,5,4,1001219,JPY,119195122,0,362,38845962,4624611776,0,38
180630100,Minions,Weekend,Japan,2015-09-11,Minions,9,5,516383,JPY,62306773,0,336,39694752,4789568776,0,45
180630100,Minions,Weekend,Japan,2015-09-18,Minions,12,9,371032,JPY,44468185,0,0,41390312,4960628893,0,52
180630100,Minions,Weekend,Japan,2015-09-25,Minions,11,12,270784,JPY,32694460,0,334,41708849,5035926428,0,59
180630100,Minions,Weekend,Japan,2015-10-02,Minions,14,11,133155,JPY,15901370,0,283,41944881,5009057689,0,66
180630100,Minions,Weekend,Japan,2015-10-23,Minions,19,0,16797,JPY,2035796,0,32,42262139,5122171247,0,87
180630100,Minions,Weekend,Japan,2015-11-13,Minions,19,0,3009,JPY,369896,0,12,42300998,5200061684,0,108
180630100,Minions,Weekend,Kenya,2015-09-04,Minions,7,0,1274,KES,134573,183,4,76038,8031902,0,59
180630100,Minions,Weekend,Latvia,2015-08-07,Minions,2,0,13109,EUR,11963,2537,25,746855,681580,0,38
180630100,Minions,Weekend,Latvia,2015-10-02,Minions,12,0,1454,EUR,1289,289,4,833604,739240,0,94
180630100,Minions,Weekend,Lebanon,2015-07-10,Minions,1,0,221024,LBP,333299749,24431,17,221024,333299749,0,4
180630100,Minions,Weekend,Lebanon,2015-07-31,Minions,2,0,75475,LBP,113756252,8930,16,840835,1267310212,0,25
180630100,Minions,Weekend,Lebanon,2015-08-14,Minions,7,0,21956,LBP,33131628,2420,9,979186,1477592751,0,39
180630100,Minions,Weekend,Lebanon,2015-08-28,Minions,9,0,6654,LBP,10024254,735,3,1015367,1529650893,0,53
180630100,Minions,Weekend,Lebanon,2015-09-25,Minions,12,0,2454,LBP,3696205,277,1,1056274,1590955568,0,81
180630100,Minions,Weekend,Lebanon,2015-10-02,Minions,12,12,1124,LBP,1694762,129,1,1033862,1558852471,0,88
180630100,Minions,Weekend,Lebanon,2015-10-09,Minions,13,12,289,LBP,435678,33,1,1045272,1575785170,0,95
180630100,Minions,Weekend,Lebanon,2015-10-16,Minions,13,13,836,LBP,1262896,78,1,1046107,1580291706,0,102
180630100,Minions,Weekend,Lithuania,2015-07-24,Minions,1,1,39378,EUR,35877,7411,205,1019143,928541,197608,10
180630100,Minions,Weekend,Lithuania,2015-07-31,Minions,2,1,29669,EUR,26904,5796,179,1103067,1000261,213716,17
180630100,Minions,Weekend,Lithuania,2015-08-07,Minions,2,2,15004,EUR,13693,2907,177,1129599,1030872,220634,24
180630100,Minions,Weekend,Lithuania,2015-08-14,Minions,3,2,9030,EUR,8128,1722,108,1172847,1055680,226469,31
180630100,Minions,Weekend,Lithuania,2015-08-21,Minions,5,3,8822,EUR,7769,1628,106,1219106,1073545,230431,38
180630100,Minions,Weekend,Lithuania,2015-08-28,Minions,5,5,8209,EUR,7348,1512,77,1216018,1088458,233685,45
180630100,Minions,Weekend,Lithuania,2015-09-04,Minions,6,5,6275,EUR,5644,1161,14,1226429,1103173,237154,52
180630100,Minions,Weekend,Lithuania,2015-09-11,Minions,7,6,4093,EUR,3610,741,56,1256608,1108328,238219,59
180630100,Minions,Weekend,Lithuania,2015-09-18,Minions,8,7,2385,EUR,2100,428,36,1262185,1111228,238820,66
180630100,Minions,Weekend,Lithuania,2016-05-27,Minions,21,0,25,EUR,22,12,3,1243173,1115996,239982,318
180630100,Minions,Weekend,Lithuania,2016-06-03,Minions,22,21,23,EUR,20,11,3,1264464,1116016,239993,325
180630100,Minions,Weekend,Lithuania,2016-06-10,Minions,18,22,140,EUR,124,65,3,1259206,1116160,240069,332
180630100,Minions,Weekend,Lithuania,2016-07-22,Minions,21,0,109,EUR,99,55,5,1224371,1116259,240124,374
180630100,Minions,Weekend,Lithuania,2018-09-21,Minions,24,0,251,EUR,214,109,6,1311010,1116849,240460,1165
180630100,Minions,Weekend,Malaysia,2015-06-19,Minions,1,0,2211403,MYR,8268436,0,121,2390506,8938102,0,4
180630100,Minions,Weekend,Malaysia,2015-06-26,Minions,1,1,1142442,MYR,4303122,0,121,3959774,14914885,0,11
180630100,Minions,Weekend,Malaysia,2015-07-03,Minions,2,1,326959,MYR,1234630,0,121,4454067,16819002,0,18
180630100,Minions,Weekend,Malaysia,2015-07-10,Minions,2,2,171636,MYR,650930,0,111,4684096,17764434,0,25
180630100,Minions,Weekend,Malaysia,2015-07-17,Minions,4,2,122708,MYR,466879,0,79,4873330,18542046,0,32
180630100,Minions,Weekend,Malaysia,2015-07-24,Minions,7,4,48560,MYR,184946,0,60,4964377,18907326,0,39
180630100,Minions,Weekend,Malaysia,2015-07-31,Minions,2,7,12011,MYR,45829,0,30,4985904,19024215,0,46
180630100,Minions,Weekend,Malaysia,2015-08-07,Minions,12,2,2915,MYR,11439,0,9,4991756,19588150,0,53
180630100,Minions,Weekend,Malaysia,2015-08-14,Minions,13,12,2154,MYR,8786,0,4,4994822,20374378,0,60
180630100,Minions,Weekend,Malaysia,2015-08-21,Minions,16,13,1332,MYR,5558,0,2,4996687,20849176,0,67
180630100,Minions,Weekend,Malaysia,2015-08-28,Minions,3,16,709,MYR,2974,0,2,4998025,20966215,0,74
180630100,Minions,Weekend,Malaysia,2015-09-04,Minions,14,3,821,MYR,3494,0,2,4997440,21269105,0,81
180630100,Minions,Weekend,Malaysia,2015-09-11,Minions,1,14,264,MYR,1139,0,1,4997922,21566033,0,88
180630100,Minions,Weekend,Mexico,2015-07-10,Minions,1,0,15722420,MXN,247321526,4868912,692,19320464,303920552,5997597,3
180630100,Minions,Weekend,Mexico,2015-07-17,Minions,1,1,6390377,MXN,101709237,2128720,694,33862784,538960074,11505547,10
180630100,Minions,Weekend,Mexico,2015-07-24,Minions,2,1,2555799,MXN,41471669,904668,0,39130105,634944656,13858972,17
180630100,Minions,Weekend,Mexico,2015-07-31,Minions,3,2,1458053,MXN,23417784,524129,0,42590910,684052602,15097937,24
180630100,Minions,Weekend,Mexico,2015-08-07,Minions,5,3,658080,MXN,10646421,239277,0,43706798,707088574,15685570,31
180630100,Minions,Weekend,Mexico,2015-08-14,Minions,7,5,369548,MXN,6047832,138207,0,43944796,719178552,15992017,38
180630100,Minions,Weekend,Mexico,2015-08-21,Minions,13,7,100300,MXN,1697578,0,509,45578302,771412761,0,45
180630100,Minions,Weekend,Mexico,2015-08-28,Minions,19,13,21722,MXN,364495,0,346,45616806,765450005,0,52
180630100,Minions,Weekend,Mexico,2015-09-04,Minions,31,19,5543,MXN,93466,0,120,45628014,769379572,0,59
180630100,Minions,Weekend,Mexico,2015-09-11,Minions,38,31,1442,MXN,24259,0,37,45630573,767643130,0,66
180630100,Minions,Weekend,Mexico,2015-09-18,Minions,37,38,817,MXN,13531,0,7,45631835,755731635,0,73
180630100,Minions,Weekend,Mexico,2015-09-25,Minions,43,37,301,MXN,5106,0,6,45632235,774059602,0,80
180630100,Minions,Weekend,Mexico,2015-10-02,Minions,13,43,85,MXN,1429,0,3,45632351,767148269,0,87
180630100,Minions,Weekend,Mongolia,2015-07-17,Minions,1,0,42550,MNT,84247417,12642,4,42550,84247417,0,3
180630100,Minions,Weekend,Mongolia,2015-07-24,Minions,1,1,25637,MNT,50784710,7945,4,91759,181766752,0,10
180630100,Minions,Weekend,Mongolia,2015-07-31,Minions,3,1,16482,MNT,32666732,5326,4,122013,241825386,0,17
180630100,Minions,Weekend,Mongolia,2015-08-21,Minions,3,0,3673,MNT,7298251,1245,3,157154,312264998,0,38
180630100,Minions,Weekend,Netherlands,2015-07-03,Minions,1,0,1148467,EUR,1035573,0,132,2365445,2132922,0,5
180630100,Minions,Weekend,Netherlands,2015-07-10,Minions,1,1,1538083,EUR,1379507,0,132,4826147,4328571,0,11
180630100,Minions,Weekend,Netherlands,2015-07-17,Minions,1,1,1148841,EUR,1059002,0,129,7449440,6866894,0,18
180630100,Minions,Weekend,Netherlands,2015-07-24,Minions,1,1,1231143,EUR,1121694,0,132,10313222,9396377,0,25
180630100,Minions,Weekend,Netherlands,2015-07-31,Minions,2,1,655281,EUR,594209,0,130,11017010,9990225,0,32
180630100,Minions,Weekend,Netherlands,2015-08-07,Minions,2,2,323256,EUR,295003,0,130,11695526,10673337,0,39
180630100,Minions,Weekend,Netherlands,2015-08-14,Minions,2,2,601593,EUR,541494,0,130,12819419,11538759,0,46
180630100,Minions,Weekend,Netherlands,2015-08-21,Minions,4,2,197662,EUR,174061,0,130,13653778,12023517,0,53
180630100,Minions,Weekend,Netherlands,2015-08-28,Minions,5,4,167646,EUR,150060,0,130,13730965,12290587,0,60
180630100,Minions,Weekend,Netherlands,2015-09-04,Minions,6,5,162579,EUR,146240,0,132,13858802,12465992,0,67
180630100,Minions,Weekend,Netherlands,2015-09-11,Minions,10,6,95850,EUR,84540,0,127,14249559,12568111,0,74
180630100,Minions,Weekend,Netherlands,2015-09-18,Minions,8,10,91508,EUR,80564,0,128,14396155,12674375,0,81
180630100,Minions,Weekend,Netherlands,2015-09-25,Minions,9,8,69148,EUR,61784,0,121,14275916,12755531,0,88
180630100,Minions,Weekend,Netherlands,2015-10-02,Minions,12,9,41171,EUR,36510,0,94,14119196,12520903,0,95
180630100,Minions,Weekend,Netherlands,2015-10-09,Minions,19,12,28740,EUR,25291,0,68,14154977,12456380,0,102
180630100,Minions,Weekend,Netherlands,2015-10-16,Minions,18,19,41757,EUR,36759,0,57,14251730,12545798,0,109
180630100,Minions,Weekend,Netherlands,2015-10-23,Minions,15,18,109227,EUR,99156,0,63,14405627,13077428,0,116
180630100,Minions,Weekend,Netherlands,2015-10-30,Minions,21,15,26495,EUR,23994,0,46,14447802,13083929,0,123
180630100,Minions,Weekend,Netherlands,2015-11-06,Minions,22,21,13061,EUR,12155,0,37,14464467,13460633,0,130
180630100,Minions,Weekend,Netherlands,2015-11-13,Minions,22,22,9756,EUR,9099,0,35,14476190,13501942,0,137
180630100,Minions,Weekend,Netherlands,2015-11-20,Minions,21,22,6759,EUR,6341,0,24,14484312,13587733,0,144
180630100,Minions,Weekend,Netherlands,2015-11-27,Minions,24,21,2457,EUR,2319,0,14,14487497,13673300,0,151
180630100,Minions,Weekend,Netherlands,2015-12-04,Minions,23,24,1796,EUR,1650,0,11,14489372,13312835,0,158
180630100,Minions,Weekend,Netherlands,2015-12-11,Minions,29,23,616,EUR,560,0,3,14490023,13169982,0,165
180630100,Minions,Weekend,Netherlands,2018-11-09,Minions,30,0,13805,EUR,12133,0,49,15023297,13203976,0,1229
180630100,Minions,Weekend,New Zealand,2015-06-26,The Minions,1,0,731456,NZD,1070778,0,126,792487,1160122,0,4
180630100,Minions,Weekend,New Zealand,2015-07-03,The Minions,2,1,443356,NZD,659181,0,119,1389807,2066365,0,11
180630100,Minions,Weekend,New Zealand,2015-07-10,The Minions,1,2,655273,NZD,978192,0,119,2651216,3957735,0,18
180630100,Minions,Weekend,New Zealand,2015-07-17,The Minions,2,1,506897,NZD,776617,0,102,3559807,5453981,0,25
180630100,Minions,Weekend,New Zealand,2015-07-24,The Minions,4,2,97250,NZD,147665,0,87,3719602,5647844,0,32
180630100,Minions,Weekend,New Zealand,2015-07-31,The Minions,6,4,63526,NZD,95886,0,87,3826518,5775747,0,39
180630100,Minions,Weekend,New Zealand,2015-08-07,The Minions,7,6,49832,NZD,75551,0,74,3868786,5865467,0,46
180630100,Minions,Weekend,New Zealand,2015-08-14,The Minions,9,7,38809,NZD,59288,0,70,3881654,5930003,0,53
180630100,Minions,Weekend,New Zealand,2015-08-21,The Minions,12,9,20368,NZD,30373,0,70,4001917,5967658,0,60
180630100,Minions,Weekend,New Zealand,2015-08-28,The Minions,16,12,23208,NZD,36002,0,70,3872441,6007317,0,67
180630100,Minions,Weekend,New Zealand,2015-09-04,The Minions,18,16,18510,NZD,29476,0,52,3792524,6039215,0,74
180630100,Minions,Weekend,New Zealand,2015-09-11,The Minions,22,18,10691,NZD,16933,0,47,3824538,6057304,0,81
180630100,Minions,Weekend,New Zealand,2015-09-18,The Minions,15,22,12880,NZD,20075,0,46,3899349,6077525,0,88
180630100,Minions,Weekend,New Zealand,2015-09-25,The Minions,23,15,3728,NZD,5853,0,15,3984190,6255577,0,95
180630100,Minions,Weekend,New Zealand,2015-10-02,The Minions,26,23,4343,NZD,6752,0,11,3993132,6208122,0,102
180630100,Minions,Weekend,New Zealand,2015-10-09,The Minions,23,26,5227,NZD,7802,0,13,4082031,6092432,0,109
180630100,Minions,Weekend,New Zealand,2015-10-16,The Minions,39,23,841,NZD,1237,0,3,4002315,5886605,0,116
180630100,Minions,Weekend,New Zealand,2015-11-06,The Minions,42,0,556,NZD,854,0,3,4003244,6150184,0,137
180630100,Minions,Weekend,New Zealand,2015-11-13,The Minions,47,42,86,NZD,132,0,2,4003427,6132850,0,144
180630100,Minions,Weekend,New Zealand,2015-11-20,The Minions,33,47,585,NZD,892,0,1,4004231,6106052,0,151
180630100,Minions,Weekend,Norway,2015-07-03,Minions,1,0,697946,NOK,5556767,0,131,925338,7367171,0,3
180630100,Minions,Weekend,Norway,2015-07-10,Minions,1,1,470510,NOK,3765162,0,114,2355053,18845841,0,10
180630100,Minions,Weekend,Norway,2015-07-17,Minions,1,1,419727,NOK,3436263,0,105,3220182,26363308,0,17
180630100,Minions,Weekend,Norway,2015-07-24,Minions,1,1,383491,NOK,3138452,0,93,3921877,32096249,0,24
180630100,Minions,Weekend,Norway,2015-07-31,Minions,1,1,231904,NOK,1886910,0,98,4539837,36938838,0,31
180630100,Minions,Weekend,Norway,2015-08-07,Minions,1,1,155500,NOK,1285332,0,80,4921142,40677176,0,38
180630100,Minions,Weekend,Norway,2015-08-14,Minions,2,1,89863,NOK,739474,0,54,5098543,41955400,0,45
180630100,Minions,Weekend,Norway,2015-08-21,Minions,3,2,44373,NOK,363992,0,55,5167209,42386615,0,52
180630100,Minions,Weekend,Norway,2015-08-28,Minions,2,3,49498,NOK,409240,0,38,5233998,43273649,0,59
180630100,Minions,Weekend,Norway,2015-09-04,Minions,3,2,36100,NOK,300128,0,21,5275189,43856866,0,66
180630100,Minions,Weekend,Norway,2015-09-11,Minions,2,3,41782,NOK,340904,0,22,5323675,43436397,0,73
180630100,Minions,Weekend,Norway,2015-09-18,Minions,4,2,30828,NOK,250388,0,17,5357211,43511803,0,80
180630100,Minions,Weekend,Norway,2015-09-25,Minions,3,4,14823,NOK,126224,0,13,5377714,45793386,0,87
180630100,Minions,Weekend,Norway,2015-10-02,Minions,3,3,23139,NOK,192792,0,14,5413790,45107157,0,94
180630100,Minions,Weekend,Norway,2015-10-09,Minions,3,3,17210,NOK,139028,0,8,5444040,43978588,0,101
180630100,Minions,Weekend,Norway,2015-10-16,Minions,4,3,5443,NOK,44083,0,5,5450463,44143300,0,108
180630100,Minions,Weekend,Norway,2015-10-23,Minions,3,4,5804,NOK,48743,0,7,5456858,45827785,0,115
180630100,Minions,Weekend,Norway,2015-10-30,Minions,4,3,2254,NOK,19079,0,2,5460045,46215459,0,122
180630100,Minions,Weekend,Norway,2015-11-06,Minions,3,4,18622,NOK,161118,0,26,5479188,47405935,0,129
180630100,Minions,Weekend,Norway,2015-11-13,Minions,6,3,247,NOK,2151,0,1,5479678,47709364,0,136
180630100,Minions,Weekend,Panama,2015-07-10,Minions,1,0,3134738,USD,3134738,0,12,3421380,3421380,0,4
180630100,Minions,Weekend,Panama,2015-07-17,Minions,1,1,1965601,USD,1965601,0,10,6328692,6328692,0,11
180630100,Minions,Weekend,Panama,2015-07-24,Minions,1,1,816298,USD,816298,0,13,7519008,7519008,0,18
180630100,Minions,Weekend,Panama,2015-07-31,Minions,1,1,450347,USD,450347,0,13,8152015,8152015,0,25
180630100,Minions,Weekend,Panama,2015-08-07,Minions,1,1,243730,USD,243730,0,16,8520565,8520565,0,32
180630100,Minions,Weekend,Panama,2015-08-14,Minions,2,1,118431,USD,118431,0,12,8683747,8683747,0,39
180630100,Minions,Weekend,Panama,2015-08-21,Minions,2,2,55389,USD,55389,0,8,8767860,8767860,0,46
180630100,Minions,Weekend,Panama,2015-08-28,Minions,2,2,27355,USD,27355,0,5,8805620,8805620,0,53
180630100,Minions,Weekend,Panama,2015-09-04,Minions,2,2,11519,USD,11519,0,1,8828491,8828491,0,60
180630100,Minions,Weekend,Panama,2015-09-11,Minions,2,2,6225,USD,6225,0,5,8837846,8837846,0,67
180630100,Minions,Weekend,Panama,2015-09-18,Minions,1,2,3120,USD,3120,0,1,8842725,8842725,0,74
180630100,Minions,Weekend,Panama,2015-09-25,Minions,2,1,397,USD,397,0,1,8843590,8843590,0,81
180630100,Minions,Weekend,Peru,2015-07-24,Minions,1,0,1886661,PEN,6021279,0,84,1886661,6021279,0,4
180630100,Minions,Weekend,Peru,2015-07-31,Minions,1,1,896584,PEN,2861448,0,85,4350399,13884298,0,11
180630100,Minions,Weekend,Peru,2015-08-07,Minions,3,1,448611,PEN,1435780,0,84,5226644,16727874,0,18
180630100,Minions,Weekend,Peru,2015-08-14,Minions,3,3,209767,PEN,679393,0,70,5712256,18500855,0,25
180630100,Minions,Weekend,Peru,2015-08-21,Minions,7,3,68598,PEN,223595,0,57,5821657,18975691,0,32
180630100,Minions,Weekend,Peru,2015-08-28,Minions,10,7,25105,PEN,82370,0,21,5879177,19289580,0,39
180630100,Minions,Weekend,Peru,2015-09-04,Minions,15,10,2346,PEN,7533,0,3,5888367,18908724,0,46
180630100,Minions,Weekend,Peru,2015-09-25,Minions,17,0,96,PEN,308,0,1,5894763,18942231,0,67
180630100,Minions,Weekend,Peru,2015-11-13,Minions,24,0,219,PEN,731,0,1,5895080,19668934,0,116
180630100,Minions,Weekend,Philippines,2015-07-10,Minions,1,0,4180386,PHP,188462670,0,145,4388064,197825334,0,5
180630100,Minions,Weekend,Philippines,2015-07-17,Minions,2,1,1488413,PHP,67337293,0,143,6102793,276096458,0,12
180630100,Minions,Weekend,Philippines,2015-07-24,Minions,3,2,300754,PHP,13684096,0,103,6479096,294794333,0,19
180630100,Minions,Weekend,Philippines,2015-07-31,Minions,4,3,81797,PHP,3728315,0,78,6585603,300172443,0,26
180630100,Minions,Weekend,Philippines,2015-08-07,Minions,5,4,5425,PHP,248220,0,9,6597326,301859991,0,33
180630100,Minions,Weekend,Poland,2015-06-26,Minions,1,0,2369476,PLN,8881270,0,213,2721463,10200588,0,3
180630100,Minions,Weekend,Poland,2015-07-03,Minions,1,1,691464,PLN,2609585,0,237,4667782,17616209,0,10
180630100,Minions,Weekend,Poland,2015-07-10,Minions,3,1,491589,PLN,1835642,0,36,5898610,22026000,0,17
180630100,Minions,Weekend,Poland,2015-07-17,Minions,2,3,253553,PLN,959242,0,118,6574711,24873447,0,24
180630100,Minions,Weekend,Poland,2015-07-24,Minions,2,2,191915,PLN,723443,0,90,7023317,26475096,0,31
180630100,Minions,Weekend,Poland,2015-07-31,Minions,4,2,126625,PLN,475591,0,90,7351119,27610068,0,38
180630100,Minions,Weekend,Poland,2015-08-07,Minions,4,4,80183,PLN,306868,0,81,7532946,28829338,0,45
180630100,Minions,Weekend,Poland,2015-08-14,Minions,8,4,55107,PLN,207467,0,57,7665375,28858604,0,52
180630100,Minions,Weekend,Poland,2015-08-21,Minions,11,8,43886,PLN,163445,0,45,7764380,28916880,0,59
180630100,Minions,Weekend,Poland,2015-08-28,Minions,12,11,42147,PLN,158898,0,53,7851957,29602663,0,66
180630100,Minions,Weekend,Poland,2015-09-04,Minions,15,12,41446,PLN,157598,0,44,7915358,30098149,0,73
180630100,Minions,Weekend,Poland,2015-09-11,Minions,13,15,26057,PLN,97156,0,39,7948778,29637814,0,80
180630100,Minions,Weekend,Poland,2015-09-18,Minions,16,13,20020,PLN,73938,0,33,7968797,29430361,0,87
180630100,Minions,Weekend,Poland,2015-09-25,Minions,16,16,23322,PLN,88241,0,35,7995115,30250317,0,94
180630100,Minions,Weekend,Poland,2015-10-02,Minions,2,16,14116,PLN,53220,0,29,8014750,30217210,0,101
180630100,Minions,Weekend,Poland,2015-10-09,Minions,4,2,11514,PLN,42833,0,30,8029218,29869494,0,108
180630100,Minions,Weekend,Poland,2015-10-16,Minions,4,4,9619,PLN,35814,0,25,8041609,29941323,0,115
180630100,Minions,Weekend,Poland,2015-10-23,Minions,5,4,7069,PLN,27268,0,23,8049356,31049586,0,122
180630100,Minions,Weekend,Poland,2015-10-30,Minions,5,5,1099,PLN,4236,0,16,8052901,31035880,0,129
180630100,Minions,Weekend,Poland,2015-11-06,Minions,4,5,4053,PLN,16071,0,15,8058359,31953005,0,136
180630100,Minions,Weekend,Poland,2015-11-13,Minions,4,4,7059,PLN,27882,0,13,8067532,31865138,0,143
180630100,Minions,Weekend,Poland,2015-11-20,Minions,5,4,1266,PLN,5038,0,5,8069401,32113795,0,150
180630100,Minions,Weekend,Poland,2015-11-27,Minions,6,5,105,PLN,423,0,1,8069512,32533045,0,157
180630100,Minions,Weekend,Poland,2015-12-04,Minions,7,6,85,PLN,337,0,1,8070324,31977045,0,164
180630100,Minions,Weekend,Poland,2015-12-11,Minions,8,7,321,PLN,1274,0,2,8070645,32025126,0,171
180630100,Minions,Weekend,Poland,2015-12-25,Minions,7,0,192,PLN,745,0,1,8071082,31303692,0,185
180630100,Minions,Weekend,Portugal,2015-07-24,Minions,1,0,1176714,EUR,1072104,0,70,1407338,1282226,0,4
180630100,Minions,Weekend,Portugal,2015-07-31,Minions,1,1,795909,EUR,721730,0,77,2743791,2488070,0,11
180630100,Minions,Weekend,Portugal,2015-08-07,Minions,1,1,505222,EUR,461066,0,77,3614056,3298188,0,18
180630100,Minions,Weekend,Portugal,2015-08-14,Minions,2,1,378039,EUR,340273,0,71,4349668,3915136,0,25
180630100,Minions,Weekend,Portugal,2015-08-21,Minions,2,2,233669,EUR,205769,0,76,4770996,4201339,0,32
180630100,Minions,Weekend,Portugal,2015-08-28,Minions,1,2,122424,EUR,109582,0,70,5021116,4494401,0,39
180630100,Minions,Weekend,Portugal,2015-09-04,Minions,5,1,68670,EUR,61769,0,58,5161225,4642522,0,46
180630100,Minions,Weekend,Portugal,2015-09-11,Minions,2,5,51297,EUR,45244,0,52,5250685,4631104,0,53
180630100,Minions,Weekend,Portugal,2015-09-18,Minions,7,2,32060,EUR,28226,4590,46,5284170,4652183,920007,60
180630100,Minions,Weekend,Portugal,2015-09-25,Minions,8,7,17388,EUR,15536,0,31,5337517,4769071,0,67
180630100,Minions,Weekend,Portugal,2015-10-02,Minions,10,8,14775,EUR,13102,0,25,5354452,4748328,0,74
180630100,Minions,Weekend,Portugal,2015-10-09,Minions,11,10,13742,EUR,12093,0,25,5373357,4728554,0,81
180630100,Minions,Weekend,Portugal,2015-10-16,Minions,13,11,8167,EUR,7189,0,16,5391393,4746043,0,88
180630100,Minions,Weekend,Portugal,2015-10-23,Minions,16,13,5849,EUR,5310,0,14,5397439,4899795,0,95
180630100,Minions,Weekend,Portugal,2015-10-30,Minions,19,16,3418,EUR,3095,0,10,5403097,4893045,0,102
